日期,收支类型,金额,类别,二级分类,账户,账本,退款,优惠,备注,标签,报销账户,报销金额,报销明细,多币种,地址,创建用户,其他,附件1,附件2,附件3,附件4,附件5
2023-09-09 11:23,支出,-10.00 ,饮食,,校园卡,日常账本,,,,"一荤两素, 2-1食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-08 23:28,支出,-3.00 ,生活,水费,建设银行,日常账本,,,,"洗衣服, 周期生活",,,,,东苑,,,,,,,
2023-09-08 19:01,支出,-13.99 ,饮食,,建设银行,日常账本,,,晚卿,"烤冷面, 周期生活",,,,,乐尚天地,,,,,,,
2023-09-08 18:38,支出,-4.00 ,饮食,饮料零食,建设银行,日常账本,,,半糖白日梦饮品店,"冰淇淋, 消费",,,,,交通银行(南京将军大道支行),,,,,,,
2023-09-08 14:27,支出,-2.00 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,,,,,,,,
2023-09-08 13:14,支出,-33.80 ,购物,,建设银行,日常账本,,,,伞,,,,,中惠大厦,,,,,,,
2023-09-08 12:18,支出,-15.00 ,饮食,,校园卡,日常账本,,,,"2食堂, 石锅红烧肉, 周期生活",,,,,南京航空航天大学将军路校区樱花广场,,,,,,,
2023-09-08 12:06,支出,-4.00 ,交通,🚍,校园卡,日常账本,,,,"2023CUMCM, 校车",,,,,中惠大厦南楼,,,,,,,
2023-09-07 22:17,支出,-4.00 ,交通,🚍,校园卡,日常账本,,,,"校车, 2023CUMCM",,,,,南京航空航天大学将军路校区国旗广场,,,,,,,
2023-09-07 18:21,支出,-4.00 ,生活,水费,校园卡,日常账本,,,,"洗澡, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-07 18:08,支出,-16.50 ,饮食,,校园卡,日常账本,,,,"1-1食堂, 自选, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-07 11:54,支出,-11.00 ,饮食,,校园卡,日常账本,,,,"酸辣渔粉, 1-1食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-06 20:59,支出,-7.50 ,饮食,饮料零食,建设银行,日常账本,,,,"乐事黄瓜, 薯片, 消费",,,,,后标营27号院,,,,,,,
2023-09-06 17:36,支出,-18.49 ,饮食,,建设银行,日常账本,,,,"炸串, 外卖, 周期生活",,,,,后标营31号小区,,,,,,,
2023-09-06 11:21,支出,-10.00 ,饮食,,校园卡,日常账本,,,,"1-1食堂, 招牌渔粉, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-05 22:28,支出,-0.04 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,后标营31号小区,,,,,,,
2023-09-05 22:06,支出,-19.90 ,购物,日用品,建设银行,日常账本,,,,"浴巾, 淘宝",,,,,后标营31号小区,,,,,,,
2023-09-05 21:54,支出,-5.89 ,购物,日用品,建设银行,日常账本,,,,"干发帽, 拼多多",,,,,后标营31号小区,,,,,,,
2023-09-05 17:55,支出,-17.80 ,饮食,水果,建设银行,日常账本,,,一盒,"冬枣, 郭永剑水果店, 消费",,,,,后标营31号小区,,,,,,,
2023-09-05 17:54,支出,-5.80 ,饮食,水果,建设银行,日常账本,,,*5（1.16r/）,"香蕉, 郭永剑水果店, 消费",,,,,后标营31号小区,,,,,,,
2023-09-05 17:24,支出,-10.00 ,饮食,,建设银行,日常账本,,,,"1-2食堂, 一荤两素, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-05 11:18,支出,-10.00 ,饮食,,建设银行,日常账本,,1.00,,"番茄鱼丸渔粉, 1-1食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-05 07:44,支出,-1.79 ,饮食,,余额宝,日常账本,,,,"1-1食堂, 梅干菜扣肉包, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-04 22:15,支出,-3.00 ,生活,水费,建设银行,日常账本,,,,"洗衣服, 周期生活",,,,,东苑,,,,,,,
2023-09-04 19:01,支出,-2.89 ,购物,,建设银行,日常账本,,,挂架,,,,,,东苑,,,,,,,
2023-09-04 18:11,支出,-13.90 ,饮食,,建设银行,日常账本,,,麦旋风0元+穷鬼套餐 南京麦当劳光华荟餐厅,"麦旋风, 双层吉士汉堡, 麦当劳, 锡兰红茶, 周期生活",,,,,华御大厦,,,,,,,
2023-09-04 18:08,支出,-1.60 ,交通,🚍,,日常账本,,,,,,,,,孜图酒店,,,,,,,
2023-09-04 13:11,支出,-17.50 ,交通,,,日常账本,,,,,,,,,后标营31号小区,,,,,,,
2023-09-04 13:07,收入,0.50 ,收入,副业,建设银行,日常账本,,,,,,,,,后标营31号小区,,不计入收支,,,,,
2023-09-04 13:02,收入,10.00 ,收入,副业,,日常账本,,,09月04日建行理财产品收益,,,,,,,,不计入收支,,,,,
2023-09-04 13:01,支出,-2.00 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-04 11:52,支出,-4.95 ,饮食,饮料零食,建设银行,日常账本,,,酸奶,"酸奶, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-04 11:31,支出,-12.00 ,饮食,,校园卡,日常账本,,,,"1-1食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-04 10:08,支出,-0.04 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-04 07:59,支出,-4.50 ,饮食,,校园卡,日常账本,,,,"2-1食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-09-03 14:07,支出,-56.92 ,人际,礼物,建设银行,日常账本,,,牙刷刷头*2,爸爸,,,,,恒景花园(建设中),,,,,,,
2023-09-03 14:07,支出,-81.04 ,人际,礼物,建设银行,日常账本,,,牙刷刷头*4,妈妈,,,,,恒景花园(建设中),,,,,,,
2023-09-03 14:06,支出,-81.04 ,购物,日用品,建设银行,日常账本,,,*4,牙刷,,,,,恒景花园(建设中),,,,,,,
2023-09-03 01:09,支出,-3.00 ,生活,水费,校园卡,日常账本,,,,"洗澡, 周期生活",,,,,恒景花园(建设中),,,,,,,
2023-09-03 01:09,支出,-2.00 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,,,,,,,,
2023-09-02 21:29,支出,-25.00 ,购物,,建设银行,日常账本,,,*2,枕套,,,,,恒景花园(建设中),,,,,,,
2023-09-02 14:58,支出,0.00 ,购物,穿戴,,日常账本,27.9,,,上衣,,,,,恒景花园(建设中),,,,,,,
2023-09-01 23:59,支出,-0.20 ,课学,,建设银行,日常账本,,,交党费,"党费, 周期生活",,,,,恒景花园(建设中),,,,,,,
2023-09-01 18:16,支出,-24.90 ,饮食,,建设银行,日常账本,,,小北北星美食的店95g*6,"贝果, 周期生活",,,,,湾里新村西区,,,,,,,
2023-09-01 11:12,支出,-2.85 ,交通,🚇,建设银行,日常账本,,,,,,,,,湖塘(地铁站),,,,,,,
2023-09-01 08:05,收入,"2,500.00 ",主业,生活费,建设银行,日常账本,,,,周期收入,,,,,后标营31号小区,,,,,,,
2023-08-31 17:38,支出,-16.26 ,饮食,,建设银行,日常账本,,,还行,"外卖, 炸鸡, yummy, 周期生活",,,,,,,,,,,,
2023-08-31 12:26,支出,-13.50 ,饮食,,建设银行,日常账本,,,,"1-1食堂, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-31 10:45,支出,-3.00 ,生活,水费,建设银行,日常账本,,,,"洗衣服, 周期生活",,,,,,,,,,,,
2023-08-30 17:37,支出,-3.82 ,购物,,建设银行,日常账本,,,,卷发筒,,,,,后标营31号小区,,,,,,,
2023-08-30 15:14,支出,-20.00 ,饮食,,建设银行,日常账本,3,3.00,,"外卖, 周期生活",,,,,,,,,,,,
2023-08-30 12:14,支出,-0.04 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,后标营31号小区,,,,,,,
2023-08-30 12:11,支出,-3.99 ,购物,,建设银行,日常账本,,,手机卡包,,,,,,后标营31号小区,,,,,,,
2023-08-30 11:14,支出,-7.49 ,饮食,,建设银行,日常账本,,,,"1-1食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-30 10:17,支出,-2.00 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-30 10:16,支出,-10.00 ,生活,水费,校园卡,日常账本,,,,"洗澡, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-30 10:14,支出,-4.00 ,其他,理财亏损,,日常账本,,,08月30日建行理财产品亏损,,,,,,,,不计入收支,,,,,
2023-08-30 10:13,支出,-0.31 ,其他,平账,建设银行,日常账本,,,建设银行 账户余额补齐,,,,,,,,不计入收支,,,,,
2023-08-30 09:55,支出,-38.80 ,课学,教材,建设银行,日常账本,,,机械振动,,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-29 17:19,支出,-0.15 ,课学,打印,微信钱包,日常账本,,,窝趣云打印,,,,,,东苑,,,,,,,
2023-08-29 16:30,支出,-2.00 ,交通,🚇,建设银行,日常账本,,,南京地铁(夫子庙2023-08-27 21:58:22--常府街2023-08-27 22:58:22),,,,,,后标营31号小区,,,,,,,
2023-08-29 16:07,支出,-2.00 ,交通,🚇,建设银行,日常账本,,,,,,,,,后标营31号小区,,,,,,,
2023-08-29 15:49,收入,0.18 ,收入,副业,建设银行,日常账本,,,,,,,,,南京航空航天大学(明故宫校区),,不计入收支,,,,,
2023-08-29 15:34,支出,-14.56 ,饮食,,建设银行,日常账本,,,油条包麻糍+鸡蛋汉堡,"外卖, 周期生活",,,,,,,,,,,,
2023-08-29 14:11,支出,-35.00 ,课学,,建设银行,日常账本,,,,真题,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-29 11:19,支出,-10.97 ,饮食,,建设银行,日常账本,,,,"1-1食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-29 08:43,支出,0.00 ,课学,教材,建设银行,日常账本,36.5,,机械振动基础第二版,,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-28 21:44,支出,-0.40 ,课学,打印,微信钱包,日常账本,,,窝趣云打印,,,,,,东苑,,,,,,,
2023-08-28 18:22,支出,-21.30 ,饮食,,建设银行,日常账本,,,双层吉士+麦麦脆汁鸡（路上3.2）,"麦当劳, 周期生活",,,,,光华荟(原光华门布料城),,,,,,,
2023-08-28 12:53,支出,-19.50 ,交通,🚅,建设银行,日常账本,,,常州到南京的火车票,"回家, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-28 12:52,支出,-18.50 ,交通,🚅,建设银行,日常账本,,,南京到常州的火车票,"回家, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-28 11:50,支出,-10.67 ,饮食,,建设银行,日常账本,,,,"2-2食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-27 23:26,支出,-0.04 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,后标营31号小区,,,,,,,
2023-08-27 22:49,支出,-80.34 ,饮食,,建设银行,日常账本,,,活动收款,"海底捞, 大餐, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-27 21:38,支出,-15.00 ,饮食,饮料零食,建设银行,日常账本,,,,"一只酸奶牛, 消费",,,,,秦淮河,,,,,,,
2023-08-27 20:38,支出,-5.00 ,生活,电费,建设银行,日常账本,,,,"空调, 周期生活",,,,,通服大厦,,,,,,,
2023-08-27 13:08,支出,-2.00 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-27 09:41,支出,-26.00 ,娱乐,电影,建设银行,日常账本,,4.00,奥本海默,"电影, 消费",,,,,后标营31号小区,,,,,,,
2023-08-27 08:03,支出,-190.00 ,生活,,建设银行,日常账本,305,,760（两学年服务费）+1220押金,"空调, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-26 23:59,支出,-0.04 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,后标营31号小区,,,,,,,
2023-08-26 23:22,收入,0.50 ,收入,副业,微信钱包,日常账本,,,,,,,,,后标营31号小区,,不计入收支,,,,,
2023-08-26 20:46,收入,50.00 ,收入,其他,微信钱包,日常账本,,,中国体育彩票雨花客厅店,,,,,,天隆寺(地铁站),,,,,,,
2023-08-26 20:42,支出,-20.00 ,其他,,微信钱包,日常账本,,,中国体彩雨花客厅店（*蓉）,,,,,,天隆寺(地铁站),,,,,,,
2023-08-26 18:59,支出,-74.95 ,饮食,,建设银行,日常账本,113.1,,大爷双人餐（四店通用）,"大餐, 肉大爷, 周期生活",,,,,雨花客厅,,,,,,,
2023-08-26 18:53,支出,-11.20 ,饮食,饮料零食,建设银行,日常账本,,,,"奶茶, 一点点, 消费",,,,,雨花客厅,,,,,,,
2023-08-26 12:42,支出,-3.60 ,饮食,,建设银行,日常账本,,,250ml高钙牛奶,"蒙牛, 周期生活",,,,,后标营27号院,,,,,,,
2023-08-26 12:29,支出,-10.45 ,饮食,,建设银行,日常账本,,,,"1-1食堂, 周期生活",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-25 19:25,支出,-36.34 ,购物,日用品,建设银行,日常账本,,,【0.36/ml】小金瓶100ml,"护发精油, 欧莱雅",,,,,后标营31号小区,,,,,,,
2023-08-25 19:21,支出,-15.49 ,购物,日用品,建设银行,日常账本,,,720ml,"沐浴露, 力士",,,,,后标营31号小区,,,,,,,
2023-08-25 17:48,支出,-9.28 ,饮食,,余额宝,日常账本,,,,周期生活,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-25 16:29,支出,-2.00 ,生活,水费,校园卡,日常账本,,,,"洗澡, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-25 16:15,支出,-3.00 ,生活,水费,建设银行,日常账本,,,,"洗衣服, 周期生活",,,,,东苑,,,,,,,
2023-08-24 19:36,支出,-5.20 ,购物,日用品,微信钱包,日常账本,,,,扫帚,,,,,后标营31号小区,,,,,,,
2023-08-24 19:35,支出,-4.79 ,购物,日用品,建设银行,日常账本,,,60ml,"除螨喷雾, 网易严选",,,,,后标营31号小区,,,,,,,
2023-08-24 19:34,支出,-19.90 ,购物,日用品,建设银行,日常账本,,,750ml,"滴露, 衣物消毒液",,,,,后标营31号小区,,,,,,,
2023-08-24 18:56,支出,-2.35 ,购物,日用品,建设银行,日常账本,7.14,,拖把,,,,,,后标营31号小区,,,,,,,
2023-08-24 15:59,收入,0.06 ,收入,副业,微信钱包,日常账本,,,,,,,,,西苑,,不计入收支,,,,,
2023-08-24 12:08,收入,"2,037.00 ",主业,生活费,建设银行,日常账本,,,,周期收入,,,,,北京华联(紫金店),,,,,,,
2023-08-24 12:07,支出,"-7,930.00 ",课学,学费,建设银行,日常账本,,,,,爸妈,7930,"2023/08/24微信钱包到账7930.0
",,天地花园(紫金路),,,,,,,
2023-08-24 08:03,支出,-2.00 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,天之都大厦,,,,,,,
2023-08-23 19:10,支出,-29.00 ,饮食,,建设银行,日常账本,,,奶冻卷,古早万丹,,,,,天之都大厦,,,,,,,
2023-08-23 19:10,支出,-22.00 ,饮食,,建设银行,日常账本,,,车轮饼（榴莲15+蛋黄7）,古早万丹,,,,,天之都大厦,,,,,,,
2023-08-23 17:59,支出,-10.80 ,交通,🚴🏻‍♀️,建设银行,日常账本,,,,,,,,,南京新街口印象汇,,,,,,,
2023-08-23 17:57,支出,-58.00 ,饮食,,建设银行,日常账本,,,蟹兴记（洪武路店）,"大餐, 周期生活",,,,,南京新街口印象汇,,,,,,,
2023-08-23 16:19,支出,-0.06 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,后标营31号小区,,,,,,,
2023-08-23 11:04,支出,-39.80 ,饮食,,建设银行,日常账本,,,200g盒装*20,牛奶,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-23 07:48,支出,-0.64 ,饮食,,余额宝,日常账本,,,,周期生活,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-23 07:30,支出,-33.33 ,购物,,建设银行,日常账本,,,,伞,,,,,后标营31号小区,,,,,,,
2023-08-23 07:30,支出,-51.57 ,购物,电子产品,建设银行,日常账本,,,不好用,"充电宝, 优者",,,,,后标营31号小区,,,查看附件,,,,
2023-08-23 07:25,收入,4.80 ,其他,出物,微信钱包,日常账本,,,5号电池*2,波动收入,,,,,后标营31号小区,,,,,,,
2023-08-22 22:05,收入,0.27 ,收入,副业,建设银行,日常账本,,,,,,,,,后标营31号小区,,不计入收支,,,,,
2023-08-22 17:43,支出,-2.00 ,交通,🚍,建设银行,日常账本,,,,,,,,,西苑,,,,,,,
2023-08-22 17:11,支出,-40.20 ,饮食,,建设银行,日常账本,,,已优惠1.00元_达美乐比萨,周期生活,,,,,华御大厦,,,,,,,
2023-08-22 17:04,支出,-1.99 ,交通,🚍,余额宝,日常账本,,,公交-01229017-车号[329013] 2023-08-22 17:04:40,,,,,,华御大厦,,,,,,,
2023-08-22 16:14,支出,-0.01 ,购物,日用品,建设银行,日常账本,,,100抽*4,抽纸,,,,,龙王庙,,,,,,,
2023-08-22 07:52,支出,-4.30 ,饮食,,建设银行,日常账本,,,,周期生活,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-22 07:13,支出,-163.00 ,人际,礼物,余额宝,日常账本,,,小米灯,爸爸,,,,,后标营31号小区,,,,,,,
2023-08-22 00:02,支出,-4.00 ,生活,水费,校园卡,日常账本,,,,"洗澡, 周期生活",,,,,东苑,,,,,,,
2023-08-22 00:00,支出,-18.85 ,饮食,,余额宝,日常账本,,,南瓜吐司450g切片,"惠优, 面包, 周期生活",,,,,东苑,,,,,,,
2023-08-22 00:00,收入,0.02 ,收入,副业,余额宝,日常账本,,,08月21日支付宝收益发放,,,,,,,,不计入收支,,,,,
2023-08-21 22:47,支出,-2.50 ,生活,电费,校园卡,日常账本,,,,"空调, 周期生活",,,,,东苑,,,,,,,
2023-08-21 18:31,支出,-5.00 ,饮食,饮料零食,建设银行,日常账本,,,,"巧乐兹, 消费",,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-21 18:17,支出,-9.00 ,饮食,,建设银行,日常账本,,,,周期生活,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-21 17:32,支出,-3.96 ,饮食,,余额宝,日常账本,,,2L,周期生活,,,,,后标营27号院,,,,,,,
2023-08-21 12:06,支出,-16.50 ,饮食,,建设银行,日常账本,,,长峰餐厅南京星火路店,周期生活,,,,,长峰大厦,,,,,,,
2023-08-21 08:04,支出,-4.50 ,饮食,,建设银行,日常账本,,,,周期生活,,,,,南京航空航天大学(明故宫校区),,,,,,,
2023-08-21 07:02,支出,-2.00 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-21 07:01,支出,-2.00 ,生活,电费,校园卡,日常账本,,,,"空调, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-21 00:00,收入,0.01 ,收入,副业,余额宝,日常账本,,,08月20日支付宝收益发放,,,,,,,,不计入收支,,,,,
2023-08-20 23:14,支出,-4.97 ,购物,日用品,建设银行,日常账本,,,浴球*1,浴球,,,,,后标营31号小区,,,,,,,
2023-08-20 23:13,支出,-7.76 ,购物,日用品,建设银行,日常账本,,,搓澡巾,,,,,,后标营31号小区,,,,,,,
2023-08-20 21:36,支出,-2.00 ,生活,电费,校园卡,日常账本,,,,"空调, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-20 20:07,支出,-2.00 ,交通,🚍,余额宝,日常账本,,,公交-01229017-车号[329013] 2023-08-20 20:07:28,,,,,,盛世华庭,,,,,,,
2023-08-20 19:27,支出,-24.00 ,饮食,,建设银行,日常账本,,,鸡鸣汤包（锁金村店）,"鸡鸣汤包, 周期生活",,,,,锁金村,,,,,,,
2023-08-20 19:08,支出,-2.00 ,交通,🚍,余额宝,日常账本,,,公交-01229017-车号[329001] 2023-08-20 19:08:41,,,,,,盛世华庭,,,,,,,
2023-08-20 18:24,支出,-2.00 ,交通,🚍,余额宝,日常账本,,,公交-01229017-车号[329016] 2023-08-20 18:24:44,,,,,,西苑,,,,,,,
2023-08-20 17:17,支出,-1.00 ,生活,电费,校园卡,日常账本,,,,"空调, 周期生活",,,,,后标营31号小区,,,,,,,
2023-08-20 16:32,支出,-0.99 ,交通,🚍,余额宝,日常账本,,,公交-01229017-车号[329008] 2023-08-20 16:32:41,,,,,,南京站(南进站口),,,,,,,
2023-08-20 13:47,支出,-5.70 ,交通,🚇,建设银行,日常账本,,,,,,,,,常州站,,,,,,,
2023-08-20 11:56,收入,7.00 ,收入,副业,,日常账本,,,08月20日建行理财产品收益,,,,,,,,不计入收支,,,,,
2023-08-20 11:51,支出,-2.00 ,生活,话费网费,校园卡,日常账本,,,,"校园网, 周期生活",,,,,恒景花园(建设中),,,,,,,
2023-08-20 00:00,收入,0.01 ,收入,副业,余额宝,日常账本,,,08月19日支付宝收益发放,,,,,,,,不计入收支,,,,,
2023-08-19 00:00,收入,0.01 ,收入,副业,余额宝,日常账本,,,08月18日支付宝收益发放,,,,,,,,不计入收支,,,,,
2023-08-18 15:32,收入,3.00 ,收入,副业,,日常账本,,,08月18日建行理财产品收益,,,,,,,,不计入收支,,,,,
2023-08-18 14:55,支出,-407.00 ,生活,住宿,qyx小荷包,日常账本,,,汉庭星空（上海）酒店管理有限公司,23.10亚运会,,,,,恒景花园(建设中),,,,,,,
2023-08-18 14:20,支出,-400.00 ,娱乐,景点,建设银行,日常账本,,,杭州亚运会票务中心/HAGTKT,23.10亚运会,,,,,恒景花园(建设中),,,,,,,
2023-08-18 12:44,支出,-16.51 ,其他,平账,余额宝,日常账本,,,支付宝 账户余额补齐,,,,,,,,不计入收支,,,,,
2023-08-18 00:28,支出,-50.00 ,娱乐,漫画,余额宝,日常账本,,,,,,,,,恒景花园(建设中),,,,,,,
2023-08-18 00:00,收入,0.02 ,收入,副业,余额宝,日常账本,,,08月17日支付宝收益发放,,,,,,,,不计入收支,,,,,
2023-08-17 23:59,支出,"-1,950.82 ",娱乐,景点,,日常账本,,,妈妈报了2000,23.8广深,,,,,,,,,,,,
2023-08-17 12:19,支出,-100.00 ,课学,比赛,建设银行,日常账本,,,,2023CUMCM,,,,,恒景花园(建设中),,,,,,,
2023-08-17 00:11,支出,-153.82 ,其他,小荷包AA,qyx小荷包,日常账本,,,3950.82r in total,23.8广深,,,,,恒景花园(建设中),,,,,,,
2023-08-17 00:05,支出,-22.90 ,购物,日用品,余额宝,日常账本,,,浴裙,,,,,,恒景花园(建设中),,,,,,,
2023-08-17 00:00,收入,0.01 ,收入,副业,余额宝,日常账本,,,08月16日支付宝收益发放,,,,,,,,不计入收支,,,,,
2023-08-16 16:26,支出,-10.04 ,生活,话费网费,余额宝,日常账本,,,转账给岳(*岳),"vpn, 周期生活",,,,,恒景花园(建设中),,,,,,,
2023-08-16 00:00,收入,0.01 ,收入,副业,余额宝,日常账本,,,08月15日支付宝收益发放,,,,,,,,不计入收支,,,,,
